Price,Close,High,Low,Open,Volume
Ticker,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Date,,,,,
2024-12-23,130138.8984375,130292.75527405296,127856.6301945994,127856.6301945994,4229
2024-12-24,130136.203125,130971.67107030538,129743.62445179284,130971.67107030538,2554
2024-12-26,130995.8359375,131291.16305344162,129683.7199164375,129683.7199164375,5181
2024-12-27,131344.875,132464.2507307639,130722.06878293493,130791.95761524842,4886
2024-12-30,130933.4765625,131664.15803112488,129294.33391611559,130747.02315046267,10148
2024-12-31,130427.3984375,131191.3317901084,129346.26648456717,130781.9828857405,3714
2025-01-01,129169.046875,130581.55018180625,128795.14159958105,129793.5535499654,2343
2025-01-02,129006.6015625,129632.8554556206,127597.04669719229,129494.0293945684,7133
2025-01-03,126161.828125,129593.86915125135,124927.04216450069,129094.66318379661,8718
2025-01-06,122674.828125,126717.69446891702,122115.76423980792,126598.63384521006,7675
2025-01-07,121029.6328125,124032.70753816841,120508.4150119036,123253.94627374136,8586
2025-01-08,119678.9375,121806.1087434548,118812.01953064764,121805.1571320724,7672
2025-01-09,118696.84375,120558.08629655273,118551.62942212376,120198.806221551,5782
2025-01-10,116918.578125,118910.5659522208,116814.24407700523,118142.08516001527,5619
2025-01-13,112824.34375,116814.20079496775,112521.02931275954,116814.20079496775,9530
2025-01-14,114032.0234375,114517.85225915168,112473.25275886356,112824.34276594975,8640
2025-01-15,114045.6015625,115017.05638771919,113573.85191715974,115017.05638771919,5385
2025-01-16,114281.8203125,115116.93725447533,113956.7826429623,114617.68451092634,4528
2025-01-17,113767.703125,114357.2654376426,113121.184525221,114218.29116101855,3965
2025-01-20,113605.8984375,113863.13770663422,111921.97534653169,113767.68796781875,5911
2025-01-21,111919.2265625,115111.6953621123,111734.31756154807,113609.28827912259,6999
2025-01-22,111422.625,112823.94296712529,110350.0809667383,112820.5499265267,5531
2025-01-23,111562.046875,112021.76875593727,110374.43591595854,111223.08603381077,7377
2025-01-24,111307.5,112488.8708990778,110835.15756282647,111822.1345419089,4615
2025-01-27,111079.765625,111391.51973761257,109925.14907492023,111301.95907105389,4370
2025-01-28,112704.4296875,112913.2459711257,110900.54903244738,110900.54903244738,9345
2025-01-29,112156.5625,112621.26867407611,111422.82329891583,112171.58548019824,5682
2025-01-30,112443.6484375,113319.75491270616,111867.46334831727,112216.46292114623,7858
2025-01-31,113452.0390625,114424.24264014821,111622.44927452534,111622.44927452534,6999
2025-02-01,114002.125,114318.12238469112,112037.00066376531,113452.0468117302,4218
2025-02-03,113612.5859375,114807.73962660416,113219.91364276042,113918.80199857993,4291
2025-02-04,114752.1796875,114824.75955533475,112931.37271617947,113818.96092903838,5329
2025-02-05,114778.1875,115236.66139114837,114143.54849891957,114750.48156816565,5231
2025-02-06,113947.65625,115216.63784078493,109825.31470207857,115017.05685163137,24120
2025-02-07,112695.84375,115008.96130215492,112121.85831310764,112271.41729454424,9034
2025-02-10,110859.875,113213.2802298557,110584.15729267708,112820.5533189696,6609
2025-02-11,108543.8046875,111352.63387342691,108247.07353940577,111280.99781685529,7514
2025-02-12,109220.421875,110791.27483074213,106166.13160724504,108543.8027962725,11043
2025-02-13,109592.6796875,110204.70618588693,108866.3350258744,109825.3096616014,5402
2025-02-14,109303.9921875,110426.13653644126,108351.23150268305,109516.80796038987,4673
2025-02-17,109812.3515625,110199.14539990829,107831.44792651659,109029.57512570011,5051
2025-02-18,108850.296875,109828.26809721475,108530.34390479194,109429.93764773782,3139
2025-02-19,109399.6953125,109728.47825141443,108100.12516925352,108630.19502960774,3428
2025-02-20,109767.1171875,110227.69409715102,108710.66704841515,109578.70857936887,3751
